% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,% Silica Concentrate
"64,03","6,26","2915,7","414,261","402,912","9,67855","1,63373","302,759","296,261","299,487","4,53"
"64,03","6,26","3364,79","483,174","401,426","10,0889","1,68797","299,824","294,983","299,927","1,03"
"56,42","12,99","3699,32","444,305","401,455","9,96449","1,74","248,093","253,619","251,697","2,03"
"46,19","29,19",3652,"576,767","398,176","9,97007","1,70435","248,932","247,608","252,282","2,4"
"64,03","6,26","154,88752","567,627","404,004","9,98234","1,69447","299,487","299,927","298,389","5,21"
"64,03","6,26","3129,25","547,506","404,855","9,98446","1,73415","249,831","253,754","252,007","5,1861585058"
"46,76","27,94","4692,63","490,401","390,664","9,70341","1,59716","300,418","298,749","297,805","2,14"
"52,12","21,39","4983,6","591,474","387,421140625","9,71228","1,71168","301,517","300,544","297,991","1,57"
"64,03","6,26","2413,34","477,598","404,432","10,0639","1,57778","300,587","301,327","298,607","2,87"
"55,42","14,93","3713,51","477,405","396,116","10,4036","1,70544","274,06","365,872","300,646","1,21"
"50,7","22,76","3498,4","624,733","396,57","9,98084","1,76319","297,709","302,893","297,901","2,42"
"53,01","20,32","1651,75","555,987","392,442","9,86026","1,75821","299,75","300,567","300,712","5,23"
"64,03","6,26","3986,26","503,775","393,142","10,4379","1,66999","297,307","290,597","296,868","1,23"
"50,22","23,8","1496,35","406,639","400,878","9,73743","1,5579","249,118","246,114","251,283","2,63"
"53,51","16,52","2240,61","590,756","400,65","9,62198","1,79468","249,458","249,829","251,822","3,14"
"53,54","18,74","2293,52","489,422","408,5321123245","9,74698","1,5939","250,137","246,992","251,264","3,6929549661"
"57,8","10,71","1217,9959166667","257,1077777778","378,8409637188","9,58446","1,5353574312","299,463","301,983","302,402","1,33"
"64,03","6,26","3986,36","523,632","395,777","10,0973","1,69403","299,493","298,87","297,439","1,7"
"64,03","6,26","3838,01","578,826","393,812","10,3024","1,69299","299,646","297,122","301,551","1,24"
"55,17","14,35","1946,98","428,283","400,512","9,53029","1,57146","250,446","244,556","248,866","5,1826641998"
"54,59","17,81","3388,5345","576,58","392,773","9,02178","1,71579","299,919","300,293","301,677","4,12"
"58,54","10,1","1296,9981333333","458,252","402,51","9,53403","1,71886","249,324","249,543","249,104","1,76"
"45,38","30,9","888,789221519","601,049","391,678","9,9819","1,5205568707","300,3","302,703","302,101","1,09"
"57,46","10,8","1106,4158118812","464,608","405,77","9,56275","1,71194","249,477","297,518","299,532","1,23"
"54,91","14,99","2736,07","372,324","376,5718110236","9,8894","1,71677","298,792","267,081","297,693","1,72"
"52,9","18,04","3645,26","522,52","386,085","9,75085","1,67655","299,536","303,766","297,633","3,95"
"57,18","12,01","2584,73","518,367","395,601","9,78315","1,70218","249,454","248,076","250,317","3,5800620712"
"48,81","25,31","2966,57","424,46","377,9877223975","9,88837","1,68086","300,806","300,541","299,786","1,8"
"49,57","25,64","2162,11","494,282","398,989","9,57586","1,7247","247,001","254,184","249,858","1,65"
"42,74","33,4","1910,83","419,709","388,507","8,85102","1,68535","300,43","297,394","298,531","1,49"
"47,05","28,14","4630,61","461,631","405,386","10,1879","1,7056","299,798","298,944","298,334","1,12"
"59,72","9,22","2391,73","539,122","401,691","9,41779","1,73663","200,078","200,275","199,951","3,11"
"53,26","16,29","4570,34","460,778","399,411","10,531","1,66075","298,018","294,982","299,35","1,54"
"55,17","14,35","824,3413333333","515,757","401,9","9,75908","1,70178","249,217","249,279","250,32","4,5594639556"
"55,1","15,95","2543,78","513,749","387,311","10,0143","1,74692","301,601","299,041","299,487","4,52"
"55,87","12,85","2003,51","510,696","401,424","9,46869","1,72059","220,231","224,303","219,628","1,67"
"54,14","14,69","1150,1483333333","543,547","381,152","9,44312","1,71383","299,601","301,279","301,522","2,47"
"59,22","8,43","1988,28","543,102","377,903","8,97208","1,70457","299,504","301,445","298,965","1,81"
"56,47","13,93","2182,1","663,31","418,1685","9,85675","1,81637","300,89","301,304","301,871","2,7"
"52,9","18,04","3741,22","475,614","379,2916936416","9,70711","1,73486","300,795","294,026","298,41","1,96"
"64,03","6,26","3901,18","572,391","408,771","9,86926","1,72482","300,176","304,994","302,634","2,93"
"55,1","15,95","2604,08","548,183","383,462","9,87924","1,7085","301,623","300,049","302,216","3,91"
"46,21","30,37","4317,9","520,408","395,987","10,2125","1,67481","301,745","298,738","299,677","1,24"
"48,81","25,31","5813,7683333333","333,484","378,6107957746","10,1895","1,5218311765","298,314","294,511","298,092","1,41"
"55,4","16,83","2568,18","566,481","400,488","10,0239","1,69734","299,707","295,984","301,379","1,23"
"54,27","16,6","93,3156","700,887","411,1990390625","9,84454","1,72932","300,08","303,433","302,124","1,73"
"58,08","10,16","2617,92","636,988","403,125","9,67222","1,70138","250,488","248,906","251,476","1,59"
"53,14","18,04","1864,54","541,179","399,512","9,82108","1,7415","299,536","304,199","300,976","3,52"
"64,03","6,26","3440,36","507,499","398,38","9,53479","1,69022","249,25","250,001","250,269","1,28"
"56,39","13,53","1838,53","351,522","399,394","9,56041","1,63959","250,074","253,899","251,425","1,08"
"55,87","12,85","1844,27","469,176","398,515","9,4667","1,67168","220,133","223,743","218,98","1,79"
"60,02","8,87","2392,45","373,511","378,1795789474","9,47357","1,70514","301,471","301,552","298,276","1,42"
"64,03","6,26","3673,88","505,371","393,903","10,2576","1,74996","298,934","299,371","300,525","1,12"
"64,03","6,26","3813,63","435,967","412,5202380952","9,60764","1,52634","249,604","203,71","249,401","4,04"
"46,21","30,37","4034,88","589,702","399,25","9,74557","1,72006","298,872","298,573","299,927","1,38"
"49,35","24,9","2685,2","269,943","395,709","9,92434","1,5213786667","249,93","252,686","249,537","2,08"
"57,46","10,8","3738,96","517,713","396,693","10,7789","1,69129","249,996","302,166","298,772","4,9152631579"
"48,81","25,31","5290,3","536,351","379,01775","10,3123","1,7567","300,572","299,501","297,407","1,25"
"52,33","16,95","4953,13","375,977","398,438","10,1232","1,65816","250,049","248,95","249,17","1,06"
"52,41","20,81","4968,79","515,913","381,401","9,37615","1,67271","300,813","326,85","298,175","2,58"
"60,44","9,19","2096,67","500,976","401,582","9,19043","1,68393","198,867","196,335","198,853","1,64"
"52,41","21,29","3484,05","562,854","402,529","9,25999","1,69488","301,303","294,278","299,429","2,08"
"64,03","6,26","3102,14","343,748","415,201","9,73475","1,54441","298,608","304,796","298,771","1,02"
"59,81","7,41","4155,03","386,556","376,713","9,01764","1,69318","300,366","298,322","300,014","1,26"
"48,81","25,31","4308,99","641,659","414,7381212121","9,84655","1,73004","300,586","301,003","299,663","2,83"
"57,38","10,58","4089,84","550,713","396,009","9,57823","1,71981","300,16","304,237","298,818","1,29"
"57,46","10,8","3590,64","666,951","417,9128247423","10,022","1,7145","299,621","249,277","298,504","2,08"
"64,03","6,26","3980,43","487,23664","398,02975","9,96879","1,72383","250,179","254,313","249,39","2,59"
"57,46","10,8","3376,69","593,358","408,336","10,016","1,70342","300,031","300,956","302,286","2,08"
"56,39","13,53","1625,75","430,298","402,898","9,58038","1,78306","250,928","243,648","250,75","1,39"
"55,9","14,26","2375,02","437,56","402,316","9,38589","1,75487","249,865","249,702","249,102","1,87"
"54,1","15,33","972,4202002233","370,9358043053","401,1220847209","9,59452","1,5778499364","304,389","294,519","298,575","1,34"
"50,8","20,31","2857,76","420,394","400,707","9,38574","1,72955","300,239","300,019","297,439","1,66"
"48,05","28,54","2376,71","387,713","379,3673255034","8,98574","1,57484","300,12","302,108","302,44","4,5243344991"
"46,21","30,37","1142,6763846154","559,497","403,094","10,3167","1,70819","299,396","302,352","300,861","2,27"
"45,6","29,92","5943,45","632,8","396,516","10,4594","1,79358","299,798","305,301","299,052","1,55"
"55,94","13,85","1987,28","606,594","418,2022096774","10,2052","1,75587","299,312","301,84","298,523","2,58"
"48,81","25,31","3752,79","439,371","390,504","9,94905","1,7112","300,297","296,27","299,606","1,21"
"54,38","17,41","2413,53","552,662","405,972","9,5182","1,73662","249,718","253,123","250,928","3,9444975014"
"56,2","13,03","3147,02","468,21","377,4585151515","9,59195","1,62661","298,87","301,144","303,096","1,71"
"53,12","21,26","1803,5788888889","486,45","393,26","9,74003","1,66412","300,258","297,481","301,878","2,85"
"64,03","6,26","4318,95","523,963","397,068","10,2627","1,70726","301,287","299,2","297,89","1,27"
"48,81","25,31","2844,86","540,185","381,774","9,48218","1,717","301,412","293,8","298,204","0,96"
"54,77","15,21","4173,35","495,818","399,79","10,0349","1,67811","299,673","299,529","301,111","1,71"
"57,38","10,58","2672,29","582,708","409,192","10,247","1,73821","302,105","293,822","299,888","1,04"
"55,53","13,32","1954,0762799074","377,1103578548","393,2966613706","9,4788876349","1,5927210092","299,707","295,099","299,926","1,19"
"59,72","9,22","1766,44","545,486","389,901","9,54057","1,76396","176,1693161747","185,9099255345","185,7455634218","3,11"
"64,03","6,26","4805,23","325,6924545455","386,4357142857","9,53802","1,5466934783","249,555","247,96","250,817","2,24"
"57,46","10,8","3742,54","623,715","400,96","9,85272","1,72334","249,561","253,838","253,151","3,1044244105"
"53,63","15,74","3328,13","595,653","400,763","9,76631","1,75134","299,718","295,327","298,551","1,43"
"52,04","16,86","2561,61","517,993","396,68","10,0677","1,73088","298,239","306,456","302,783","1,23"
"52,61","20,24","1317,1508235294","521,092","395,237","8,79937","1,70769","249,479","250,994","248,6","3,27"
"64,03","6,26","4633,17","557,861","406,112","10,4315","1,67339","251,027","244,937","249,17","1,41"
"48,81","25,31","2312,75","413,229","380,8406376307","9,09313","1,66153","298,644","300,112","298,332","3,16"
"64,03","6,26","3407,26","503,013","397,331","9,99047","1,60343","299,657","248,33","301,764","2,81"
"54,2","18,26","761,4372565321","526,699","404,128","9,7947","1,75667","300,75","293,516","299,309","2,76"
"52,5","21,1","2117,06","533,267","410,846","9,5522","1,69902","299,617","305,834","294,99","4,8948066298"
"56,96","12,49","4060,76","573,554","405,239","9,37303","1,71822","299,959","294,063","303,159","2,17"
"55,89","16,46","3395,16","452,419","383,222","10,0263","1,70603","299,859","294,503","299,133","1,12"
"64,03","6,26","199,7727636364","549,438","403,629","10,0601","1,66346","299,677","304,701","298,389","3,32"
"57,46","10,8","1412,0901176471","452,07","393,815","10,4937","1,71376","300,855","304,969","301,123","1,13"
"58,62","10,22","2548,83","310,059","377,0282413793","9,92664","1,68091","299,487","296,191","297,949","1,59"
"57,46","10,8","489,2137013196","272,1221830986","393,2699070423","9,72939","1,5251255556","298,754","245,218","299,008","2,08"
"57,46","10,8","4331,53","457,713","396,95","10,3936","1,71987","301,738","302,025","299,65","0,97"
"56,75","13,54","2457,25","505,469","401,113","9,53919","1,69134","300,636","299,943","300,223","2,12"
"55,17","14,35","984,6841847826","443,548","406,886","9,72052","1,60647","249,829","255,293","250,467","5,0989450956"
"50,92","21,67","2098,07","500,508","401,749","9,47503","1,72554","250,928","247,287","250,249","1,85"
"46,76","27,94","1468,28","567,017","402,393","10,0289","1,69322","300,366","302,447","299,703","3,23"
"50,7","23,17","3978,86","559,28","400,977","9,45548","1,6837","301,025","301,463","299,706","1,93"
"57,41","11,81","405,8339090909","521,344","393,051","9,63536","1,75715","249,829","256,141","247,201","1,61"
"59,89","8,98","2500,2","564,453","398,525","9,34832","1,77","252,444","253,191","249,895","2,67"
"61,38","8,4","2789,27","560,78","399,838","9,83951","1,75735","199,512","198,314","199,126","4,13"
"52,67","17,88","1043,8645660881","256,5497095808","380,6794317789","8,8922","1,5199537119","178,145","194,2316734694","190,6002119205","2,4"
"57,34","13,06","2199,87","557,269","401,87","9,68345","1,77149","249,947","257,913","251,905","2,03"
"57,46","10,8","4394,96","448,9","399,329","10,408","1,69118","250,411","245,228","250,401","3,72"
"55,78","12,85","3410,09","459,595","397,852","10,3838","1,58955","296,411","295,313","299,487","1,27"
"56,42","12,99","3920,12","382,324","401,133","9,66213","1,74","250,488","247,061","251,213","1,87"
"56,41","14,53","4168,9","510,316","397,172","9,94629","1,68907","249,621","252,82","250,556","2,85"
"55,53","13,32","1823,1246333934","324,788970337","387,8466910413","10,0099517461","1,6402569122","224,869962572","180,6207657744","237,3890454985","1,19"
"55,78","12,85","1859,3209565217","496,87","395,018","9,61761","1,69891","300,372","297,597","298,847","2,1"
"56,7","13,98","3327,35","538,18","394,275","9,77183","1,69766","300,113","300,121","300,594","1,17"
"55,1","15,95","2539,91","536,501","385,693","9,87507","1,70468","299,982","294,353","302,673","3,91"
"64,03","6,26","4814,91","615,805","395,701","10,2847","1,77971","301,612","299,461","302,124","1,9"
"64,03","6,26","2665,36","387,391","396,929","9,96962","1,64548","298,389","248,08","299,183","1,84"
"55,78","15,49","3295,21","526,993","384,36","8,7549027869","1,67303","298,4","298,4","298,339","4,4466975023"
"64,03","6,26","3435,85","456,757","404,511","9,98535","1,56471","298,888","299,743","301,809","2,32"
"49,36","25,87","3795,74","583,824","399,297","9,56079","1,73038","299,985","300,556","300,381","1,85"
"64,03","6,26","2917,97","570,068","399,902","9,91918","1,68937","300,366","302,124","298,828","1,92"
"53,95","17,72","3844,71","583,864","386,454","10,0873","1,72391","301,137","297,016","302,452","1,89"
"49,08","26,83","5350,36","659,6854736842","388,0204770642","9,74994","1,70751","297,08","292,985","300,341","1,42"
"52,78","17,22","3403,85","443,592","398,543","9,76148","1,6965","250,663","246,097","252,291","1,29"
"55,42","14,93","2928,95","535,339","393,227","10,1395","1,7119","299,871","304,86","298,001","1,15"
"57,35","12,27","3877,34","431,274","392,637","9,60324","1,6749","249,478","251,235","248,247","1,25"
"56,77","11,98","1549,41","456,31","401,26","9,1468","1,70332","250,049","247,192","249,674","1,58"
"50,7","23,17","3632,22","574,704","401,996","9,34877","1,69064","299,564","296,431","300,2","1,93"
"59,55","8,45","4074,22","415,768","382,392","9,56812","1,63882","299,617","304,851","300,278","1,57"
"57,46","10,8","4522,04","440,101","386,191","10,6093","1,59046","251,375","301,909","299,919","1,86"
"64,03","6,26","1177,8981538462","333,862","401,367","10,1377","1,57548","299,927","299,707","302,344","1,01"
"64,03","6,26","2990,55","549,167","397,887","10,2064","1,6668","301,173","302,326","299,873","1,22"
"59,62","10,43","3819,57","495,454","402,677","9,53101","1,67069","301,235","299,079","299,382","1,61"
"64,03","6,26","3717,54","561,885","395,328","9,91484","1,68551","300,596","299,512","301,489","2,54"
"56,09","15,79","3391,16","481,473","418,0473913043","9,41537","1,61331","299,927","304,634","302,187","1,21"
"55,69","15,18","2476,59","603,613","402,626","10,0159","1,7304","300,193","301,249","301,491","1,3"
"48,05","28,54","291,2914448503","433,1365184152","379,9609958678","9,7089579021","1,5202756857","178,1799644588","199,6649962567","223,7232741849","4,090411438"
"57,46","10,8","3430,61","687,558","418,1528833333","10,0382","1,73627","299,617","247,758","298,574","2,08"
"59,72","9,22","643,435605","541,066","402,244","9,01376","1,74081","200,17","200,838","198,743","3,11"
"50,7","23,17","3558,61","539,502","394,734","9,37525","1,65287","299,716","312,666","299,69","1,93"
"50,7","23,17","4836,67","577,616","404,842","9,52647","1,69989","302,338","295,324","297,788","2,21"
"53,12","21,26","2030,12","560,673","399,725","9,54379","1,76742","300,779","304,528","299,284","2,76"
"64,03","6,26","3583,65","324,579","377,8046","10,3585","1,5614933333","299,508","305,208","298,828","1,08"
"64,03","6,26","2345,3","516,677","398,951","10,1544","1,63137","299,956","300,258","302,244","1,79"
